chr	strand	start	end	gene_id	gene_symbol	omega
19	-	46620468	46625118	ENSG00000160013.8	PTGIR	5.99669
19	+	46601074	46610793	ENSG00000160014.16	CALM3	293.797
1	-	10456522	10472526	ENSG00000160049.11	DFFA	63.7149
1	+	32200386	32205387	ENSG00000160050.14	CCDC28B	38.2949
1	+	32205661	32208687	ENSG00000160051.11	IQCC	1.8042
1	-	32214472	32222359	ENSG00000160055.19	TMEM234	0.743358
1	-	32365103	32394731	ENSG00000160058.18	BSDC1	45.8177
1	+	32539427	32605939	ENSG00000160062.14	ZBTB8A	0.77564
1	+	1471769	1497848	ENSG00000160072.19	ATAD3B	6.29973
1	-	1541673	1574869	ENSG00000160075.11	SSU72	109.44
1	-	1253909	1273885	ENSG00000160087.20	UBE2J2	36.34
1	+	33256545	33300719	ENSG00000160094.14	ZNF362	0.677681
1	-	32862268	32872482	ENSG00000160097.15	FNDC5	0.119309
19	-	16892947	17026815	ENSG00000160111.12	CPAMD8	0
19	-	17231883	17245940	ENSG00000160113.5	NR2F6	2.65565
19	+	17281645	17287646	ENSG00000160117.14	ANKLE1	0.188981
3	-	122359591	122383231	ENSG00000160124.9	CCDC58	21.9437
X	+	151396515	151409364	ENSG00000160131.13	VMA21	49.4437
3	+	124080023	124726325	ENSG00000160145.15	KALRN	0.257025
19	+	19538248	19546659	ENSG00000160161.9	CILP2	0.247762
21	+	42199689	42297244	ENSG00000160179.18	ABCG1	2.92211
21	-	42311667	42315651	ENSG00000160180.15	TFF3	0
21	-	42346357	42351128	ENSG00000160181.8	TFF2	0
21	-	42362282	42366594	ENSG00000160182.2	TFF1	0
21	-	42371890	42396846	ENSG00000160183.13	TMPRSS3	0
21	+	42403447	42447681	ENSG00000160185.14	UBASH3A	0.0476503
21	-	42472486	42496354	ENSG00000160188.9	RSPH1	0.309824
21	+	42496008	42581440	ENSG00000160190.13	SLC37A1	19.3637
21	+	42653636	42775509	ENSG00000160191.17	PDE9A	1.74702e-08
21	-	42843094	42879568	ENSG00000160193.11	WDR4	6.69986
21	+	42879644	42913304	ENSG00000160194.17	NDUFV3	4.43119
21	+	42974510	43033931	ENSG00000160199.14	PKNOX1	12.2722
21	-	43053191	43076943	ENSG00000160200.17	CBS	0.148836
21	-	43092956	43107587	ENSG00000160201.11	U2AF1	5.70577
21	+	43169008	43172805	ENSG00000160202.7	CRYAA	0
21	-	43529192	43659493	ENSG00000160207.8	HSF2BP	0.390865
21	+	43659548	43696079	ENSG00000160208.12	RRP1B	80.237
21	+	43719094	43762307	ENSG00000160209.18	PDXK	58.9372
X	-	154531391	154547572	ENSG00000160211.15	G6PD	41.659
21	-	43772512	43776445	ENSG00000160213.5	CSTB	80.1164
21	+	43789513	43805293	ENSG00000160214.12	RRP1	41.0746
21	+	43865186	43986536	ENSG00000160216.18	AGPAT3	95.659
21	+	44012319	44106552	ENSG00000160218.12	TRAPPC10	6.29894
X	-	154675249	154751583	ENSG00000160219.11	GAB3	0.326352
21	+	44133605	44145723	ENSG00000160221.16	C21orf33	0.134959
21	-	44222991	44240966	ENSG00000160223.16	ICOSLG	0
21	+	44285838	44298648	ENSG00000160224.16	AIRE	0
21	-	44328944	44339402	ENSG00000160226.15	C21orf2	8.48887
19	+	20776304	20807322	ENSG00000160229.11	ZNF66	0.500244
21	+	44455486	44462196	ENSG00000160233.7	LRRC3	0
21	-	44885953	44931989	ENSG00000160255.17	ITGB2	150.537
21	+	44940010	44976989	ENSG00000160256.12	FAM207A	18.5693
9	-	133097720	133149334	ENSG00000160271.14	RALGDS	18.5125
21	-	46136262	46155567	ENSG00000160282.13	FTCD	0
21	-	46161148	46184476	ENSG00000160284.14	SPATC1L	0.290897
21	-	46188141	46228824	ENSG00000160285.14	LSS	62.028
9	-	133761894	133992604	ENSG00000160293.16	VAV2	96.0456
21	-	46235126	46286297	ENSG00000160294.10	MCM3AP	55.1437
21	-	46300181	46323875	ENSG00000160298.17	C21orf58	9.24911
21	+	46324122	46445769	ENSG00000160299.16	PCNT	3.37739
21	+	46458899	46569852	ENSG00000160305.17	DIP2A	6.93792
21	-	46598962	46605208	ENSG00000160307.9	S100B	0.0285132
21	+	46635167	46665124	ENSG00000160310.16	PRMT2	30.5299
19	-	51367098	51369003	ENSG00000160318.6	CLDND2	0.218483
19	-	21932958	22010949	ENSG00000160321.14	ZNF208	0.0338949
9	+	133414358	133459402	ENSG00000160323.18	ADAMTS13	0.17883
9	+	133459965	133470848	ENSG00000160325.14	CACFD1	2.18645
9	-	133471095	133479137	ENSG00000160326.13	SLC2A6	7.96359
19	+	53431993	53458261	ENSG00000160336.14	ZNF761	15.9737
9	+	134880812	134887520	ENSG00000160339.15	FCN2	0
9	-	135495181	135501734	ENSG00000160345.12	C9orf116	0.380858
9	+	135521438	135526532	ENSG00000160349.9	LCN1	0
19	+	21082159	21125270	ENSG00000160352.15	ZNF714	7.89209
9	+	136327476	136359605	ENSG00000160360.11	GPSM1	0.0189589
19	-	40319536	40348527	ENSG00000160392.13	C19orf47	10.2327
19	-	40379271	40390187	ENSG00000160396.8	HIPK4	0
9	+	127706989	127716002	ENSG00000160401.14	CFAP157	0.133218
9	-	127731524	127735317	ENSG00000160404.17	TOR2A	3.71687
9	-	127885321	127905408	ENSG00000160408.14	ST6GALNAC6	19.0683
19	+	40576851	40591399	ENSG00000160410.14	SHKBP1	56.3497
19	-	55039108	55071291	ENSG00000160439.15	RDH13	4.93004
9	-	128729786	128772414	ENSG00000160445.10	ZER1	21.9497
9	-	128720869	128724127	ENSG00000160446.18	ZDHHC12	25.4131
9	+	128702523	128720918	ENSG00000160447.6	PKN3	1.54699
19	+	40466241	40576464	ENSG00000160460.15	SPTBN4	0
19	+	55282072	55312533	ENSG00000160469.16	BRSK1	0.258327
19	-	55349306	55354814	ENSG00000160471.12	COX6B2	0.110269
19	+	55376836	55378244	ENSG00000160472.4	TMEM190	0
19	+	55836578	55881854	ENSG00000160505.15	NLRP4	0.131596
9	+	131289694	131309262	ENSG00000160539.4	PLPP7	0
17	+	29390464	29551904	ENSG00000160551.10	TAOK1	41.0372
9	-	131860107	132079908	ENSG00000160563.13	MED27	17.7691
19	-	42198598	42220140	ENSG00000160570.13	DEDD2	4.3273
11	-	116843402	117098437	ENSG00000160584.15	SIK3	15.5992
11	-	118226690	118252350	ENSG00000160588.9	MPZL3	3.54538
11	-	118193740	118225094	ENSG00000160593.17	JAML	1.07466
17	+	28725897	28743455	ENSG00000160602.13	NEK8	2.33967
17	-	28724348	28727935	ENSG00000160606.10	TLCD1	2.72889
11	-	117204337	117232525	ENSG00000160613.12	PCSK7	33.3391
19	+	5623035	5668478	ENSG00000160633.12	SAFB	117.388
11	+	118344344	118355161	ENSG00000160654.9	CD3G	0.234387
1	+	153627926	153632039	ENSG00000160678.11	S100A1	0.0196367
1	+	153633982	153646306	ENSG00000160679.12	CHTOP	72.0593
11	+	118883766	118897799	ENSG00000160683.4	CXCR5	8.02881
1	+	155002630	155018522	ENSG00000160685.13	ZBTB7B	41.8506
1	+	154983338	154993111	ENSG00000160688.18	FLAD1	31.09
1	-	154962298	154974395	ENSG00000160691.18	SHC1	35.5701
11	+	119067692	119081978	ENSG00000160695.14	VPS11	28.8991
11	+	119166568	119184016	ENSG00000160703.15	NLRX1	8.7886
1	-	154582062	154627999	ENSG00000160710.15	ADAR	451.779
1	+	154405193	154469450	ENSG00000160712.12	IL6R	5.56829
1	-	154548577	154559028	ENSG00000160714.9	UBE2Q1	101.727
1	+	154567781	154580026	ENSG00000160716.5	CHRNB2	0.0510751
1	-	153947669	153958625	ENSG00000160741.16	CRTC2	23.7431
3	-	43354859	43691594	ENSG00000160746.12	ANO10	2.87943
1	+	155308748	155320666	ENSG00000160752.14	FDPS	164.501
1	+	155320896	155331114	ENSG00000160753.15	RUSC1	9.51255
1	-	155247205	155255483	ENSG00000160767.20	FAM189B	16.0346
1	-	156243321	156248117	ENSG00000160781.15	PAQR6	1.393
1	+	156212993	156240042	ENSG00000160783.19	PMF1	29.0111
1	+	156193932	156212796	ENSG00000160785.13	SLC25A44	27.9593
1	+	156082573	156140089	ENSG00000160789.19	LMNA	125.572
3	+	46370854	46376206	ENSG00000160791.13	CCR5	0
3	+	46979683	47009703	ENSG00000160796.16	NBEAL2	0.499473
3	-	46921726	46982010	ENSG00000160799.11	CCDC12	49.8635
3	+	46877746	46903799	ENSG00000160801.13	PTH1R	0.00754114
1	-	156035301	156053794	ENSG00000160803.7	UBQLN4	42.5451
3	-	46857872	46882169	ENSG00000160808.9	MYL3	0
7	-	100435282	100436565	ENSG00000160813.6	PPP1R35	9.16036
1	-	156594487	156601496	ENSG00000160818.16	GPATCH4	64.656
1	+	156920650	156933094	ENSG00000160838.13	LRRC71	0
1	-	157674321	157700857	ENSG00000160856.20	FCRL3	0
7	-	99966720	99976157	ENSG00000160862.12	AZGP1	0
5	+	177086886	177098144	ENSG00000160867.14	FGFR4	0.0623786
7	-	99756960	99784265	ENSG00000160868.14	CYP3A4	0
7	-	99705037	99735196	ENSG00000160870.12	CYP3A7	0
19	+	13118103	13141141	ENSG00000160877.5	NACC1	94.5949
8	-	142872356	142879846	ENSG00000160882.11	CYP11B1	0
5	-	176880869	176899332	ENSG00000160883.10	HK3	0.00754114
8	+	142700111	142705127	ENSG00000160886.13	LY6K	0.115941
19	+	13150415	13154908	ENSG00000160888.6	IER2	55.5891
7	-	99486519	99500324	ENSG00000160908.14	ZNF394	19.0525
7	+	99438922	99457371	ENSG00000160917.14	CPSF4	32.6851
8	+	143017982	143023832	ENSG00000160932.10	LY6E	293.381
8	-	144423601	144428563	ENSG00000160948.13	VPS28	32.2202
8	-	144428775	144444444	ENSG00000160949.16	TONSL	6.90415
19	-	14472466	14475362	ENSG00000160951.3	PTGER1	0
19	+	1354711	1378431	ENSG00000160953.15	MUM1	18.4939
8	-	144511288	144517845	ENSG00000160957.12	RECQL4	1.09627
8	+	144517992	144525178	ENSG00000160959.7	LRRC14	20.131
19	+	14689801	14733746	ENSG00000160961.11	ZNF333	1.41943
7	+	101362820	101559024	ENSG00000160963.13	COL26A1	0
8	+	144477969	144502121	ENSG00000160972.9	PPP1R16A	2.44235
8	-	144473412	144476335	ENSG00000160973.7	FOXH1	0
7	+	102433106	102456821	ENSG00000160991.15	ORAI2	49.7313
7	-	102456238	102464876	ENSG00000160993.3	ALKBH4	5.1228
19	+	15010744	15023269	ENSG00000160994.3	CCDC105	0
7	+	102285091	102321711	ENSG00000160999.10	SH2B2	16.2937
5	-	179835133	179862173	ENSG00000161010.14	C5orf45	7.16271
5	+	179806398	179838078	ENSG00000161011.19	SQSTM1	188.069
5	-	179797597	179806952	ENSG00000161013.16	MGAT4B	44.8508
8	-	144789765	144792587	ENSG00000161016.16	RPL8	1463.36
5	+	179732850	179796511	ENSG00000161021.11	MAML1	37.3896
19	-	15468645	15498956	ENSG00000161031.12	PGLYRP2	0
7	+	102464929	102473168	ENSG00000161036.11	LRWD1	12.187
7	-	102813230	103074843	ENSG00000161040.16	FBXL13	0
7	-	103099776	103149560	ENSG00000161048.11	NAPEPLD	4.21107
5	-	180590103	180591540	ENSG00000161055.3	SCGB3A1	0.0423686
7	+	103344254	103369395	ENSG00000161057.10	PSMC2	62.9762
19	+	3224703	3297076	ENSG00000161082.12	CELF5	0
19	-	3538261	3574290	ENSG00000161091.12	MFSD12	19.8086
22	-	20350578	20390758	ENSG00000161133.16	USP41	0
22	-	21628089	21630064	ENSG00000161179.13	YDJC	0.809944
22	+	21632716	21637327	ENSG00000161180.10	CCDC116	0.0142566
3	+	184155388	184173610	ENSG00000161202.17	DVL3	39.3728
3	+	184174689	184184091	ENSG00000161203.13	AP2M1	150.103
3	+	184186023	184194012	ENSG00000161204.11	ABCF3	20.364
3	-	196214222	196287957	ENSG00000161217.11	PCYT1A	70.7145
19	-	38990714	39032785	ENSG00000161243.8	FBXO27	0.454607
19	-	35497220	35513658	ENSG00000161249.20	DMKN	2.62017
19	-	35742464	35745445	ENSG00000161265.14	U2AF1L4	0.216149
3	-	197509783	197573323	ENSG00000161267.11	BDH1	21.708
19	-	35825964	35869287	ENSG00000161270.19	NPHS1	0
19	-	36034985	36054762	ENSG00000161277.10	THAP8	2.83779
19	-	36150922	36152869	ENSG00000161281.10	COX7A1	0
19	+	36604817	36634113	ENSG00000161298.16	ZNF382	9.11611
11	+	537527	554916	ENSG00000161328.10	LRRC56	0
17	-	39063303	39154394	ENSG00000161381.13	PLXDC1	0.322648
17	-	39671122	39696797	ENSG00000161395.13	PGAP3	2.99468
17	-	39757715	39864188	ENSG00000161405.16	IKZF3	126.704
17	-	74842023	74861504	ENSG00000161509.13	GRIN2C	0.150637
17	-	74862497	74873031	ENSG00000161513.11	FDXR	12.0984
17	+	75667116	75708062	ENSG00000161526.14	SAP30BP	26.3715
17	-	75941507	75979363	ENSG00000161533.11	ACOX1	17.5019
17	-	76309486	76384521	ENSG00000161542.16	PRPSAP1	19.8947
17	-	76527356	76551175	ENSG00000161544.9	CYGB	0.0962712
17	-	76734115	76737374	ENSG00000161547.15	SRSF2	280.241
19	-	51871302	51887976	ENSG00000161551.13	ZNF577	0
19	-	48332356	48364237	ENSG00000161558.10	TMEM143	5.66413
17	+	41835685	41848384	ENSG00000161594.6	KLHL10	0.0344113
19	+	49388218	49417994	ENSG00000161609.9	CCDC155	0
17	-	42184060	42185452	ENSG00000161610.1	HCRT	0
19	+	49453169	49471048	ENSG00000161618.9	ALDH16A1	4.52897
12	-	54644591	54648493	ENSG00000161634.11	DCD	0.0571045
12	-	54395261	54419460	ENSG00000161638.10	ITGA5	0.965161
19	-	49948985	49961172	ENSG00000161640.15	SIGLEC11	0.0263957
12	-	54369133	54391298	ENSG00000161642.17	ZNF385A	4.4757
17	-	43800799	43833170	ENSG00000161647.18	MPP3	0
17	+	43847148	43863629	ENSG00000161649.12	CD300LG	0
19	-	50152548	50163195	ENSG00000161652.12	IZUMO2	0
17	+	44004546	44009063	ENSG00000161653.10	NAGS	0
17	-	44034635	44067619	ENSG00000161654.9	LSM12	67.133
17	+	44170447	44179083	ENSG00000161664.6	ASB16	0.448325
19	+	50476400	50490870	ENSG00000161671.16	EMC10	39.3372
19	-	50505998	50511353	ENSG00000161677.11	JOSD2	4.57646
19	-	50661827	50719450	ENSG00000161681.15	SHANK1	0
17	-	44353215	44363875	ENSG00000161682.14	FAM171A2	0.200791
17	+	44708608	44752264	ENSG00000161692.17	DBF4B	0.443229
17	-	45108967	45133354	ENSG00000161714.11	PLCD3	0.769345
12	-	49636499	49708165	ENSG00000161791.13	FMNL3	85.8973
12	+	49961870	49965681	ENSG00000161798.6	AQP5	0
12	-	49976923	50033136	ENSG00000161800.12	RACGAP1	51.7548
19	-	9114828	9115763	ENSG00000161807.3	OR7G1	0
12	+	50392383	50480004	ENSG00000161813.21	LARP4	67.5523
12	+	52006940	52015889	ENSG00000161835.10	GRASP	0.135265
19	-	10316212	10333640	ENSG00000161847.13	RAVER1	65.8602
12	-	52377812	52385652	ENSG00000161849.3	KRT84	0
12	-	52393931	52406355	ENSG00000161850.2	KRT82	0
19	-	12898786	12919276	ENSG00000161860.7	SYCE2	0.793996
19	-	11131520	11155808	ENSG00000161888.11	SPC24	6.47098
6	-	33721670	33746905	ENSG00000161896.11	IP6K3	0
6	-	33771202	33789136	ENSG00000161904.11	LEMD2	24.9076
17	-	4630902	4642294	ENSG00000161905.12	ALOX15	0
6	-	41149342	41154337	ENSG00000161911.11	TREML1	0
19	-	11483427	11505923	ENSG00000161914.9	ZNF653	3.03407
17	+	4731428	4733610	ENSG00000161920.9	MED11	16.2883
17	-	4733526	4739922	ENSG00000161921.14	CXCL16	0.144385
17	-	5208961	5234860	ENSG00000161929.14	SCIMP	18.6924
17	+	7012635	7017520	ENSG00000161939.18	RNASEK-C17orf49	0
17	+	7023020	7030290	ENSG00000161940.10	BCL6B	0.328638
17	-	7101322	7115700	ENSG00000161944.16	ASGR2	0
17	+	7558292	7561608	ENSG00000161955.16	TNFSF13	6.86517
17	+	7561875	7571969	ENSG00000161956.12	SENP3	46.8743
17	+	7438273	7444937	ENSG00000161958.10	FGF11	5.40725
17	+	7572706	7579005	ENSG00000161960.14	EIF4A1	596.321
17	-	8377520	8383213	ENSG00000161970.12	RPL26	1817.31
17	-	8729934	8745219	ENSG00000161973.10	CCDC42	0
16	-	46407	53628	ENSG00000161980.5	POLR3K	30.3757
16	+	53010	57669	ENSG00000161981.10	SNRNP25	30.3689
16	+	560422	565528	ENSG00000161992.5	PRR35	0
16	+	649311	667833	ENSG00000161996.18	WDR90	1.06653
16	-	681671	684528	ENSG00000161999.11	JMJD8	13.8405
16	-	722582	726954	ENSG00000162004.16	CCDC78	0.45918
16	-	769428	783370	ENSG00000162006.9	MSLNL	0
16	+	1078781	1080142	ENSG00000162009.8	SSTR5	0
16	-	1776712	1793700	ENSG00000162032.15	SPSB3	4.95765
16	-	1833983	1884294	ENSG00000162039.14	MEIOB	0.0281549
16	-	1911463	1918440	ENSG00000162040.6	HS3ST6	0
16	+	2460080	2464963	ENSG00000162062.14	C16orf59	5.18114
16	+	2429394	2458854	ENSG00000162063.12	CCNF	19.9993
16	+	2475051	2509560	ENSG00000162065.12	TBC1D24	1.96648
16	+	2520357	2531422	ENSG00000162066.14	AMDHD2	9.38137
16	+	2471499	2474145	ENSG00000162068.1	NTN3	0
16	-	3027682	3036926	ENSG00000162069.14	BICDL2	0.0277045
16	+	2969245	2973489	ENSG00000162073.13	PAQR4	10.935
16	+	2883186	2899382	ENSG00000162076.12	FLYWCH2	10.3741
16	+	2830169	2839585	ENSG00000162078.11	ZG16B	1.63798
16	+	3305406	3318852	ENSG00000162086.14	ZNF75A	3.8199
16	-	3953387	4116185	ENSG00000162104.9	ADCY9	1.51679
11	-	70467856	71252577	ENSG00000162105.17	SHANK2	0
11	-	72292425	72434680	ENSG00000162129.12	CLPB	24.6236
11	+	74988134	75018893	ENSG00000162139.9	NEU3	29.7535
11	-	61348745	61362299	ENSG00000162144.9	CYB561A3	18.9102
11	+	61481120	61490931	ENSG00000162148.10	PPP1R32	0.129603
11	+	62337448	62393412	ENSG00000162174.12	ASRGL1	0.612898
11	+	62707658	62709201	ENSG00000162188.5	GNG3	0.122211
11	-	62676498	62679117	ENSG00000162191.13	UBXN1	71.4604
11	-	62662817	62672255	ENSG00000162194.12	LBHD1	5.22408
11	+	62728069	62740293	ENSG00000162222.13	TTC9C	18.6383
11	+	62771303	62787342	ENSG00000162227.7	TAF6L	5.62828
11	-	62792123	62806302	ENSG00000162231.13	NXF1	52.2588
11	-	62806897	62832088	ENSG00000162236.11	STX5	24.6136
11	-	65375192	65383701	ENSG00000162241.12	SLC25A45	2.13463
3	-	51993600	51995942	ENSG00000162244.10	RPL29	1416.46
3	+	52794768	52809009	ENSG00000162267.12	ITIH3	0.087783
11	-	65121780	65134533	ENSG00000162298.17	SYVN1	31.2595
11	+	65084223	65088400	ENSG00000162300.11	ZFPL1	17.9634
11	+	64359148	64372215	ENSG00000162302.12	RPS6KA4	5.76961
11	+	68312609	68449275	ENSG00000162337.11	LRP5	12.7176
11	+	69048897	69162440	ENSG00000162341.16	TPCN2	0.686253
11	-	69698232	69704642	ENSG00000162344.3	FGF19	0
1	+	47137435	47149741	ENSG00000162365.11	CYP4A22	0
1	-	47183593	47191044	ENSG00000162366.7	PDZK1IP1	0
1	-	47216290	47232220	ENSG00000162367.11	TAL1	0.0302128
1	+	47333797	47378839	ENSG00000162368.13	CMPK1	251.853
1	-	48727523	48776969	ENSG00000162373.12	BEND5	0
1	+	50048014	50203786	ENSG00000162374.16	ELAVL4	0
1	-	52684451	52698366	ENSG00000162377.5	COA7	27.6249
1	+	52726467	52827342	ENSG00000162378.12	ZYG11B	8.31259
1	-	53087179	53142632	ENSG00000162383.11	SLC1A7	0
1	-	53214099	53220617	ENSG00000162384.13	C1orf123	19.4749
1	-	53226892	53238610	ENSG00000162385.10	MAGOH	64.0214
1	+	54542257	54639192	ENSG00000162390.17	ACOT11	0
1	-	54609182	54623556	ENSG00000162391.11	FAM151A	0
1	-	54756898	54764514	ENSG00000162396.5	PARS2	5.41074
1	+	54806063	54842252	ENSG00000162398.11	LEXM	0
1	+	54998933	55010883	ENSG00000162399.6	BSND	0.00702121
1	-	55066359	55215113	ENSG00000162402.13	USP24	6.45592
1	-	56494747	56645301	ENSG00000162407.8	PLPP3	1.78159
1	-	6521347	6554535	ENSG00000162408.10	NOL9	13.4622
1	+	56645322	56715335	ENSG00000162409.10	PRKAA2	0
1	-	6590724	6614607	ENSG00000162413.16	KLHL21	19.0181
1	-	45016399	45306209	ENSG00000162415.6	ZSWIM5	0.169474
1	+	28668732	28719353	ENSG00000162419.12	GMEB1	13.5915
1	+	8317826	8344167	ENSG00000162426.14	SLC45A1	0
1	+	25800176	25818224	ENSG00000162430.16	SEPN1	6.45517
1	+	65147549	65232145	ENSG00000162433.14	AK4	75.3668
1	-	64833229	64966504	ENSG00000162434.11	JAK1	57.0764
1	+	64745095	64833232	ENSG00000162437.14	RAVER2	0
1	+	15438439	15449242	ENSG00000162438.11	CTRC	0.0149785
1	-	9922113	9943407	ENSG00000162441.11	LZIC	13.4616
1	+	9997206	10016020	ENSG00000162444.11	RBP7	0
1	-	46545644	46551527	ENSG00000162456.9	KNCN	0
1	+	15756607	15786594	ENSG00000162458.12	FBLIM1	0.0382977
1	+	15742422	15747982	ENSG00000162460.6	TMEM82	0
1	+	15736405	15741396	ENSG00000162461.7	SLC25A34	0
1	-	19282558	19289250	ENSG00000162482.4	AKR7A3	0.0142783
1	+	11691729	11725857	ENSG00000162490.6	DRAXIN	0.115758
1	+	13583465	13617957	ENSG00000162493.16	PDPN	0
1	-	13474977	13514048	ENSG00000162494.5	LRRC38	0
1	-	12567910	12617731	ENSG00000162496.8	DHRS3	0.789578
1	-	30711277	30723587	ENSG00000162510.5	MATN1	0.255143
1	-	30732469	30757820	ENSG00000162511.7	LAPTM5	728.763
1	-	30869467	30908761	ENSG00000162512.15	SDC3	1.87874
1	-	31629862	31644896	ENSG00000162517.12	PEF1	49.5633
1	-	32680360	32703596	ENSG00000162520.14	SYNC	0
1	+	32651142	32686211	ENSG00000162521.18	RBBP4	96.69
1	+	32741885	32774970	ENSG00000162522.10	KIAA1522	0.381317
1	+	32351521	32364312	ENSG00000162526.6	TSSK3	0.153953
1	-	19682213	19799945	ENSG00000162542.13	TMCO4	2.32005
1	+	20186085	20196048	ENSG00000162543.5	UBXN10	0.0277045
1	-	20482391	20486220	ENSG00000162545.5	CAMK2N1	0.0465042
1	+	21509372	21578412	ENSG00000162551.13	ALPL	0
1	-	22117305	22143969	ENSG00000162552.14	WNT4	0.490284
1	+	1173884	1197935	ENSG00000162571.13	TTLL10	0
1	+	1280436	1292029	ENSG00000162572.19	SCNN1D	0.0673347
1	-	1352689	1361777	ENSG00000162576.16	MXRA8	0.383168
1	-	2184461	2212720	ENSG00000162585.16	FAAP20	14.2363
1	-	3489920	3611495	ENSG00000162591.15	MEGF6	0
1	+	3746460	3771645	ENSG00000162592.9	CCDC27	0
1	+	67138907	67259979	ENSG00000162594.15	IL23R	0
1	-	68045962	68051631	ENSG00000162595.5	DIRAS3	0
1	-	59987269	60073770	ENSG00000162598.13	C1orf87	0
1	+	60865259	61462793	ENSG00000162599.15	NFIA	0.135623
1	-	58415384	58546802	ENSG00000162600.11	OMA1	0.56323
1	-	58654739	58700092	ENSG00000162601.9	MYSM1	11.7915
1	-	61681046	61725423	ENSG00000162604.12	TM2D1	9.63955
1	+	62436297	62451804	ENSG00000162607.12	USP1	72.1405
1	-	77944055	77979110	ENSG00000162613.16	FUBP1	113.166
1	+	77888513	77943895	ENSG00000162614.18	NEXN	4.9549
1	+	77979175	78017964	ENSG00000162616.8	DNAJB4	11.7849
1	-	78889764	79006718	ENSG00000162618.12	ADGRL4	0
1	-	74026015	74198187	ENSG00000162620.15	LRRIQ3	0.124619
1	-	74469878	74512614	ENSG00000162621.6	LRRC53	0
1	+	74733152	74766678	ENSG00000162623.15	TYW3	48.4565
1	+	75128434	75161533	ENSG00000162624.14	LHX8	0
1	+	98661701	98760500	ENSG00000162627.16	SNX7	0
1	-	193179045	193186654	ENSG00000162630.5	B3GALT2	0
1	+	107140007	107483458	ENSG00000162631.18	NTNG1	0.561592
1	+	108560089	108644900	ENSG00000162636.15	FAM102B	9.55536
1	-	108648290	108661526	ENSG00000162639.15	HENMT1	1.65434
1	-	108815898	108858228	ENSG00000162641.18	AKNAD1	0
1	-	85249953	85259672	ENSG00000162642.13	C1orf52	7.28936
1	+	84999147	85133138	ENSG00000162643.12	WDR63	0.599618
1	-	89106132	89150456	ENSG00000162645.12	GBP2	27.0385
1	+	109483479	109492804	ENSG00000162650.16	ATXN7L2	0
1	-	89181148	89198932	ENSG00000162654.8	GBP4	9.18432
1	+	89995112	90035531	ENSG00000162664.16	ZNF326	31.9957
1	-	91260766	91404869	ENSG00000162669.15	HFM1	0
1	-	190097662	190478404	ENSG00000162670.10	BRINP3	0
1	-	92474762	92486876	ENSG00000162676.11	GFI1	4.31253
1	-	196225779	196609225	ENSG00000162687.16	KCNT2	0
1	+	99850084	99924023	ENSG00000162688.16	AGL	28.1299
1	+	100719742	100739045	ENSG00000162692.10	VCAM1	0.669364
1	-	100872372	100895998	ENSG00000162694.13	EXTL2	10.7265
1	+	100896076	100981753	ENSG00000162695.11	SLC30A7	9.29717
1	-	200404940	200410056	ENSG00000162702.7	ZNF281	30.999
1	-	183620846	183635757	ENSG00000162704.15	ARPC5	115.256
1	+	159171609	159203313	ENSG00000162706.12	CADM3	0.0575698
1	+	247416156	247449108	ENSG00000162711.16	NLRP3	0.0195778
1	-	247297412	247331846	ENSG00000162714.12	ZNF496	10.5254
1	+	247857199	247878205	ENSG00000162722.8	TRIM58	0.0246153
1	-	159951492	159954254	ENSG00000162723.9	SLAMF9	0
1	+	248145148	248146086	ENSG00000162727.3	OR2M5	0
1	+	160081570	160090563	ENSG00000162728.4	KCNJ9	0
1	-	160091340	160098943	ENSG00000162729.13	IGSF8	5.03142
1	+	162631373	162787400	ENSG00000162733.16	DDR2	3.93081
1	+	160205337	160215376	ENSG00000162734.12	PEA15	124.185
1	-	160276812	160286348	ENSG00000162735.18	PEX19	3.54418
1	+	160343272	160358952	ENSG00000162736.15	NCSTN	33.0765
1	+	160400586	160428678	ENSG00000162738.5	VANGL2	0
1	-	160485030	160523262	ENSG00000162739.13	SLAMF6	49.1974
1	-	161983192	162023854	ENSG00000162745.10	OLFML2B	0
