chr	strand	start	end	gene_id	gene_symbol	omega
16	-	71729000	71809201	ENSG00000166747.12	AP1G1	60.1577
15	+	86143722	87028840	ENSG00000166748.13	AGBL1	0
17	+	35243036	35273655	ENSG00000166750.9	SLFN5	75.0429
15	-	43628503	43668118	ENSG00000166762.16	CATSPER2	0.113578
16	+	15434295	15625028	ENSG00000166780.10	C16orf45	67.8998
16	-	15594386	15643166	ENSG00000166783.20	KIAA0430	30.1651
11	-	18069935	18106091	ENSG00000166788.9	SAAL1	6.34614
11	-	57645087	57649944	ENSG00000166793.10	YPEL4	0.502884
15	-	64155812	64163205	ENSG00000166794.4	PPIB	498.152
11	+	18412307	18452058	ENSG00000166796.11	LDHC	0
15	-	64072559	64094018	ENSG00000166797.10	FAM96A	17.8096
11	+	18455824	18479600	ENSG00000166800.9	LDHAL6A	0.0569796
11	+	59142748	59155039	ENSG00000166801.15	FAM111A	15.5962
15	-	64364311	64387687	ENSG00000166803.10	KIAA0101	1.01944
15	-	89608789	89655451	ENSG00000166813.14	KIF7	1.74871
16	-	75111860	75116771	ENSG00000166816.13	LDHD	0.15459
15	-	89664365	89679427	ENSG00000166819.11	PLIN1	0.078523
15	-	89677764	89690783	ENSG00000166821.8	PEX11A	6.62234
16	-	75443054	75465497	ENSG00000166822.12	TMEM170A	3.3723
15	-	89748661	89751310	ENSG00000166823.5	MESP1	0.200363
15	-	89784889	89815401	ENSG00000166825.13	ANPEP	111.59
16	+	23182715	23216883	ENSG00000166828.2	SCNN1G	0.0196307
15	-	64739892	64775587	ENSG00000166831.8	RBPMS2	0.233259
11	+	19350724	20121598	ENSG00000166833.19	NAV2	16.614
15	+	64911902	64958700	ENSG00000166839.16	ANKDD1A	1.22659
11	+	58905398	59043527	ENSG00000166840.13	GLYATL1	0
18	+	54357917	54385218	ENSG00000166845.13	C18orf54	2.4368
16	+	23641392	23677455	ENSG00000166847.9	DCTN5	51.4649
16	+	75647786	75761872	ENSG00000166848.5	TERF2IP	54.8691
16	+	23677656	23690367	ENSG00000166851.14	PLK1	3.20469
15	-	65148219	65185342	ENSG00000166855.9	CLPX	12.7886
12	+	56994446	56998441	ENSG00000166856.2	GPR182	0.00944738
12	-	56998834	57006446	ENSG00000166860.2	ZBTB39	9.11418
22	-	36563921	36703558	ENSG00000166862.6	CACNG2	0.0141711
12	-	57010000	57028883	ENSG00000166863.11	TAC3	0
12	-	57028517	57051198	ENSG00000166866.12	MYO1A	0
16	+	23754627	23758951	ENSG00000166869.2	CHP2	1.302
12	-	57055643	57088063	ENSG00000166881.9	NEMP1	9.55409
11	+	59456938	59457991	ENSG00000166884.2	OR4D6	0
12	+	57088894	57095476	ENSG00000166886.12	NAB2	41.5343
15	-	42158701	42208316	ENSG00000166887.15	VPS39	58.3506
12	-	57095408	57132139	ENSG00000166888.10	STAT6	91.7884
11	-	59636716	59668980	ENSG00000166889.13	PATL1	38.3169
12	+	57941541	57957269	ENSG00000166896.7	ATP23	1.20242
22	-	37367960	37427470	ENSG00000166897.14	ELFN2	0.40799
11	+	59755059	59805882	ENSG00000166900.15	STX3	9.96813
11	-	59806135	59810872	ENSG00000166902.4	MRPL16	26.4914
12	+	57591174	57603418	ENSG00000166908.17	PIP4K2C	11.4111
15	-	30938941	30991607	ENSG00000166912.16	MTMR10	13.4497
20	+	44885676	44908532	ENSG00000166913.12	YWHAB	211.687
15	+	45430529	45448761	ENSG00000166920.11	C15orf48	0.0838298
15	+	32641676	32697098	ENSG00000166922.8	SCG5	0.478276
7	+	100483927	100494799	ENSG00000166924.8	NYAP1	0.327874
7	-	100463359	100479279	ENSG00000166925.8	TSC22D4	26.9561
11	+	60334831	60396596	ENSG00000166926.8	MS4A6E	0
11	+	60378482	60395951	ENSG00000166927.12	MS4A7	0
11	+	60378530	60417756	ENSG00000166928.10	MS4A14	0
11	+	60429589	60455214	ENSG00000166930.6	MS4A5	0
15	+	66293217	66333898	ENSG00000166938.12	DIS3L	9.41873
15	+	43185118	43197176	ENSG00000166946.13	CCNDBP1	0.536857
15	-	43106225	43221283	ENSG00000166947.11	EPB42	0
20	+	2380908	2432753	ENSG00000166948.9	TGM6	0
15	+	67063763	67195195	ENSG00000166949.15	SMAD3	68.1181
11	+	60699574	60715811	ENSG00000166959.7	MS4A8	0
18	-	32937402	33441101	ENSG00000166960.16	CCDC178	0
11	+	60756953	60776732	ENSG00000166961.14	MS4A15	0
15	+	43510958	43531620	ENSG00000166963.12	MAP1A	91.1756
15	+	90954870	90963125	ENSG00000166965.12	RCCD1	4.1745
16	-	53491040	53504411	ENSG00000166971.16	AKTIP	11.7787
18	+	34976928	35143470	ENSG00000166974.12	MAPRE2	18.5013
21	+	32412006	32515397	ENSG00000166979.12	EVA1C	0
6	+	167146414	167196913	ENSG00000166984.11	TCP10L2	0
12	+	57475445	57517569	ENSG00000166986.13	MARS	92.45
12	+	57520710	57530148	ENSG00000166987.14	MBD6	20.0254
7	+	100119613	100125511	ENSG00000166997.7	CNPY4	18.8075
15	+	43746392	43773279	ENSG00000167004.12	PDIA3	93.6655
16	-	56429133	56452199	ENSG00000167005.13	NUDT21	33.6065
7	-	101170493	101180276	ENSG00000167011.8	NAT16	0
15	+	44956702	44979229	ENSG00000167014.10	TERB2	0
8	-	23678693	23682927	ENSG00000167034.9	NKX3-1	2.56407
22	+	24806169	24927578	ENSG00000167037.18	SGSM1	0
22	-	30652051	30667890	ENSG00000167065.13	DUSP18	4.75279
22	+	41367333	41399326	ENSG00000167074.14	TEF	20.0497
22	+	41699499	41799456	ENSG00000167077.12	MEI1	0.0472369
17	+	49132460	49176840	ENSG00000167080.8	B4GALNT2	0.480035
9	+	125747345	125967377	ENSG00000167081.16	PBX3	16.1967
17	-	49202791	49210574	ENSG00000167083.6	GNGT2	0
17	-	49404049	49414905	ENSG00000167085.11	PHB	59.3089
18	+	21612267	21633524	ENSG00000167088.10	SNRPD1	24.6074
9	+	127716066	127731600	ENSG00000167094.15	TTC16	0
20	-	32983773	33004433	ENSG00000167098.11	SUN5	0
17	-	50110040	50129882	ENSG00000167100.14	SAMD14	1.88503
9	-	127920879	127930797	ENSG00000167103.11	PIP5KL1	0.442947
20	+	33031648	33044047	ENSG00000167104.11	BPIFB6	0
17	+	50271406	50281485	ENSG00000167105.7	TMEM92	0.328062
9	-	127940579	127980513	ENSG00000167106.11	FAM102A	27.5704
17	+	50426158	50474845	ENSG00000167107.12	ACSF2	7.33497
9	-	128255829	128275995	ENSG00000167110.16	GOLGA2	66.3581
9	-	128305161	128322742	ENSG00000167112.9	TRUB2	14.8933
9	+	128322536	128334072	ENSG00000167113.10	COQ4	12.004
9	+	128340646	128361470	ENSG00000167114.12	SLC27A4	15.0548
9	+	128371319	128392016	ENSG00000167118.10	URM1	34.8631
9	+	128411751	128437351	ENSG00000167123.18	CERCAM	116.136
9	+	129081100	129090438	ENSG00000167130.17	DOLPP1	9.63076
17	+	44899142	44905390	ENSG00000167131.16	CCDC103	0.233713
9	+	128818474	128822677	ENSG00000167136.6	ENDOG	2.93902
15	+	73873608	73889214	ENSG00000167139.8	TBC1D21	0
9	+	129665641	129722674	ENSG00000167157.10	PRRX2	33.221
2	+	233691607	233773300	ENSG00000167165.18	UGT1A6	0
15	+	75195643	75212169	ENSG00000167173.18	C15orf39	15.7926
15	+	74100311	74138540	ENSG00000167178.15	ISLR2	0.0741547
17	+	47896150	47928957	ENSG00000167182.13	SP2	14.0651
17	-	47951967	47957878	ENSG00000167183.2	PRR15L	0.0326743
16	+	19067599	19080095	ENSG00000167186.10	COQ7	10.7072
16	-	19856691	19886167	ENSG00000167191.11	GPRC5B	1.70867
17	-	1420689	1463162	ENSG00000167193.7	CRK	72.5147
16	+	30023334	30027736	ENSG00000167194.7	C16orf92	0
15	+	75258599	75270199	ENSG00000167195.7	GOLGA6C	0
15	+	75903859	75942510	ENSG00000167196.13	FBXO22	9.49484
15	-	77984036	78077724	ENSG00000167202.11	TBC1D2B	127.551
16	+	50693603	50733077	ENSG00000167207.11	NOD2	0
16	-	50666300	50681353	ENSG00000167208.14	SNX20	0.00982813
18	-	46476972	46657033	ENSG00000167210.16	LOXHD1	0
18	+	46917492	47102243	ENSG00000167216.16	KATNAL2	2.0784
18	-	47107403	47150520	ENSG00000167220.11	HDHD2	8.51096
19	-	23304991	23395560	ENSG00000167232.13	ZNF91	3.82232
11	-	2129112	2141238	ENSG00000167244.18	IGF2	0.468995
11	+	117232625	117286445	ENSG00000167257.10	RNF214	18.8051
17	+	39461511	39564907	ENSG00000167258.13	CDK12	43.2387
16	-	67987394	68000586	ENSG00000167261.13	DPEP2	0
16	+	67987746	68079320	ENSG00000167264.17	DUS2	7.41884
12	-	120578764	120581398	ENSG00000167272.10	POP5	5.84297
17	+	79074939	79088599	ENSG00000167280.16	ENGASE	2.69039
17	-	79089345	79516148	ENSG00000167281.18	RBFOX3	0.0685539
11	+	118401154	118431496	ENSG00000167283.7	ATP5L	95.7765
11	-	118338954	118342744	ENSG00000167286.9	CD3D	0
17	-	79932343	80035848	ENSG00000167291.15	TBC1D16	43.3085
17	-	81228277	81239091	ENSG00000167302.10	TEPSIN	2.7049
18	-	49822813	50195093	ENSG00000167306.19	MYO5B	0.11205
11	-	3638503	3642316	ENSG00000167311.13	ART5	0.022872
18	-	49782167	49813960	ENSG00000167315.17	ACAA2	44.8388
11	+	3854527	4093210	ENSG00000167323.10	STIM1	43.97
11	+	4094707	4138876	ENSG00000167325.14	RRM1	33.1884
11	-	4680171	4697854	ENSG00000167332.7	OR51E2	0
11	-	4598672	4608259	ENSG00000167333.12	TRIM68	9.66855
11	+	4704927	4992429	ENSG00000167346.7	MMP26	0
11	-	5440570	5441514	ENSG00000167359.8	OR51I1	0
11	+	5422111	5423206	ENSG00000167360.4	OR51Q1	0
17	+	82735575	82751197	ENSG00000167363.13	FN3K	2.40477
16	+	29811382	29815892	ENSG00000167371.17	PRRT2	4.16713
16	-	71447597	71463095	ENSG00000167377.17	ZNF23	4.10998
19	-	43584369	43596135	ENSG00000167378.8	IRGQ	0.116256
19	+	44165073	44178381	ENSG00000167380.16	ZNF226	9.24696
19	-	44474428	44500524	ENSG00000167384.10	ZNF180	2.73087
X	-	333963	386955	ENSG00000167393.17	PPP2R3B	2.36953
16	-	31060843	31074320	ENSG00000167394.12	ZNF668	12.5423
16	+	31074422	31084196	ENSG00000167395.10	ZNF646	20.7042
16	-	31090842	31095980	ENSG00000167397.14	VKORC1	79.4405
19	-	46634076	46634685	ENSG00000167414.4	GNG8	0.0307403
17	+	58218548	58268518	ENSG00000167419.10	LPO	0
17	+	60149936	60170899	ENSG00000167434.9	CA4	0
17	+	59209400	59215247	ENSG00000167447.12	SMG8	21.6405
19	+	16111629	16134234	ENSG00000167461.11	RAB8A	37.5757
19	+	1103926	1106791	ENSG00000167468.16	GPX4	132.67
19	+	1248553	1259140	ENSG00000167470.12	MIDN	38.8401
19	-	2252252	2269759	ENSG00000167476.10	JSRP1	0.107271
19	+	17523301	17553839	ENSG00000167483.17	FAM129C	0.0418502
19	+	18636965	18671714	ENSG00000167487.11	KLHL26	4.15798
19	+	19385826	19508931	ENSG00000167491.17	GATAD2A	37.1499
16	-	88651935	88663161	ENSG00000167508.11	MVD	8.78564
16	+	88803213	88809258	ENSG00000167513.8	CDT1	2.00082
16	+	88856220	88862686	ENSG00000167515.10	TRAPPC2L	18.9306
16	-	89267627	89490561	ENSG00000167522.14	ANKRD11	80.4955
16	+	89657802	89671272	ENSG00000167523.13	SPATA33	0.895698
17	-	28607964	28614200	ENSG00000167524.14	SGK494	0.0781497
17	-	28703197	28711854	ENSG00000167525.13	PROCA1	0
16	+	89560657	89566828	ENSG00000167526.13	RPL13	463.822
12	-	48337180	48351414	ENSG00000167528.12	ZNF641	7.9676
12	-	48567684	48570066	ENSG00000167531.6	LALBA	0
12	+	48813794	48828941	ENSG00000167535.7	CACNB3	7.18803
17	-	28897781	28903071	ENSG00000167536.13	DHRS13	1.93222
17	+	29566052	29573157	ENSG00000167543.15	TP53I13	23.6972
12	-	49018975	49059774	ENSG00000167548.14	KMT2D	2.25545
17	-	29614756	29622907	ENSG00000167549.18	CORO6	0.692294
12	-	49064685	49070025	ENSG00000167550.10	RHEBL1	0.348504
12	-	49184796	49189324	ENSG00000167552.13	TUBA1A	377.939
12	+	49188736	49274603	ENSG00000167553.14	TUBA1C	97.0788
19	+	52336245	52367778	ENSG00000167554.14	ZNF610	2.15392
19	+	52397849	52418412	ENSG00000167555.13	ZNF528	7.09397
19	+	52555822	52587174	ENSG00000167562.11	ZNF701	3.23889
19	-	40440844	40444705	ENSG00000167565.12	SERTAD3	19.6062
12	-	49791146	49828750	ENSG00000167566.16	NCKAP5L	23.1318
19	+	40778216	40796938	ENSG00000167578.17	RAB4B	6.66214
12	+	49950741	49958881	ENSG00000167580.7	AQP2	0
12	+	50103819	50111319	ENSG00000167588.12	GPD1	0.0274109
19	+	35758143	35771028	ENSG00000167595.14	PROSER3	0.575836
19	+	41193049	41207539	ENSG00000167600.13	CYP2S1	0
19	+	41219203	41261766	ENSG00000167601.11	AXL	244.673
19	-	35887653	35902303	ENSG00000167604.13	NFKBID	0.271298
19	-	54160108	54173250	ENSG00000167608.11	TMC4	0
12	+	51887960	51891664	ENSG00000167612.12	ANKRD33	0
19	-	54351384	54370558	ENSG00000167613.15	LAIR1	0.0332636
19	+	54415219	54436900	ENSG00000167614.13	TTYH1	0
19	+	54448887	54462037	ENSG00000167615.16	LENG8	86.2984
19	-	54465026	54473264	ENSG00000167617.2	CDC42EP5	20.0042
19	+	54497879	54510687	ENSG00000167618.9	LAIR2	0
19	+	42313325	42325062	ENSG00000167619.11	TMEM145	0.0186296
19	+	42220271	42228201	ENSG00000167625.10	ZNF526	10.6006
8	-	139730343	140458579	ENSG00000167632.14	TRAPPC9	12.8577
19	+	54816468	54866993	ENSG00000167633.17	KIR3DL1	0
19	-	54923509	54966312	ENSG00000167634.12	NLRP7	0
19	+	36214602	36238774	ENSG00000167635.11	ZNF146	50.758
19	+	43827292	43852017	ENSG00000167637.16	ZNF283	2.0873
19	-	38251237	38256591	ENSG00000167641.10	PPP1R14A	0.0849532
19	+	38244035	38292614	ENSG00000167642.12	SPINT2	0.261857
19	+	38304161	38305009	ENSG00000167644.11	C19orf33	0
19	-	38305104	38317273	ENSG00000167645.16	YIF1B	19.0746
19	-	55158661	55166722	ENSG00000167646.13	DNAAF3	0.0147335
8	+	142670308	142682724	ENSG00000167653.4	PSCA	0
19	+	3879864	3928079	ENSG00000167654.17	ATCAY	0.0196856
8	-	142784880	142786592	ENSG00000167656.4	LY6D	0
19	-	3958453	3971123	ENSG00000167657.12	DAPK3	38.6262
19	-	4292232	4302431	ENSG00000167664.8	TMIGD2	0
19	+	4402662	4445018	ENSG00000167670.15	CHAF1A	9.5424
19	-	4444999	4457822	ENSG00000167671.11	UBXN6	79.6715
19	+	4472287	4502211	ENSG00000167674.14	CTB-50L17.10	45.9453
19	-	4502180	4518465	ENSG00000167676.4	PLIN4	0.353353
19	-	4542593	4559808	ENSG00000167680.15	SEMA6B	0.211356
19	+	56132599	56160893	ENSG00000167685.14	ZNF444	8.71572
17	-	799313	979770	ENSG00000167693.16	NXN	48.5881
17	+	732412	742972	ENSG00000167695.14	FAM57A	19.0732
17	-	757097	783390	ENSG00000167699.13	GLOD4	30.6806
8	+	144509074	144511213	ENSG00000167700.8	MFSD3	3.00701
8	+	144502973	144507174	ENSG00000167701.13	GPT	0.135944
8	+	144466043	144474202	ENSG00000167702.11	KIFC2	1.76863
17	-	1569267	1628886	ENSG00000167703.14	SLC43A2	2.65581
17	-	1646145	1650077	ENSG00000167705.11	RILP	0.992346
17	+	1742836	1755268	ENSG00000167711.13	SERPINF2	0
17	+	1716523	1738599	ENSG00000167716.18	WDR81	20.6346
17	+	2303383	2325260	ENSG00000167720.12	SRR	11.2474
17	-	2322503	2337507	ENSG00000167721.10	TSR1	48.9112
17	-	3510502	3557995	ENSG00000167723.14	TRPV3	0.0535411
19	+	5680604	5688523	ENSG00000167733.13	HSD11B1L	3.26068
17	+	4143168	4187310	ENSG00000167740.9	CYB5D2	12.9347
17	-	4556927	4560818	ENSG00000167741.10	GGT6	0.0142554
19	-	50797704	50804929	ENSG00000167747.13	C19orf48	18.5146
19	-	50819148	50823787	ENSG00000167748.10	KLK1	0
19	-	50906352	50910738	ENSG00000167749.11	KLK4	0.116067
19	+	50861568	50880567	ENSG00000167751.12	KLK2	0
19	-	50943303	50953093	ENSG00000167754.12	KLK5	0
19	-	50958631	50969673	ENSG00000167755.13	KLK6	0
19	-	51022216	51028039	ENSG00000167757.13	KLK11	0
19	-	51056206	51065114	ENSG00000167759.12	KLK13	0
19	-	52594060	52690496	ENSG00000167766.18	ZNF83	12.3099
12	-	52168996	52192000	ENSG00000167767.13	KRT80	0.754939
12	-	52674736	52680407	ENSG00000167768.4	KRT1	0
19	-	6306142	6333629	ENSG00000167769.4	ACER1	0
11	+	63985853	64001811	ENSG00000167770.11	OTUB1	38.3159
11	-	63911221	63916844	ENSG00000167771.5	RCOR2	1.97376
19	+	8363289	8374373	ENSG00000167772.11	ANGPTL4	0.482737
19	-	8302127	8308356	ENSG00000167775.10	CD320	17.1066
12	-	53064316	53079420	ENSG00000167778.8	SPRYD3	22.028
12	+	53097436	53102345	ENSG00000167779.7	IGFBP6	24.8846
12	+	53103518	53124538	ENSG00000167780.11	SOAT2	0
19	-	8806170	8832328	ENSG00000167785.8	ZNF558	8.08425
11	-	67518912	67524517	ENSG00000167791.12	CABP2	0
11	+	67606852	67612535	ENSG00000167792.11	NDUFV1	46.9897
11	-	67506497	67508649	ENSG00000167797.7	CDK2AP2	14.3913
11	-	67627938	67629930	ENSG00000167799.9	NUDT8	0.909272
11	-	67631303	67639560	ENSG00000167800.9	TBX10	0
19	-	12796820	12801859	ENSG00000167815.11	PRDX2	60.5404
11	-	56136771	56137718	ENSG00000167822.1	OR8J3	0
11	-	55935456	55936400	ENSG00000167825.3	OR5I1	0
17	-	5105541	5123116	ENSG00000167840.13	ZNF232	1.28295
17	+	5486285	5490814	ENSG00000167842.15	MIS12	9.6781
17	-	74541108	74546143	ENSG00000167850.3	CD300C	0
17	+	74466416	74484796	ENSG00000167851.13	CD300A	0
17	-	6789133	6831761	ENSG00000167858.12	TEKT1	0.0141711
17	-	74950743	74973166	ENSG00000167861.15	HID1	0.0132495
17	+	75012670	75021261	ENSG00000167862.9	MRPL58	10.7464
17	-	75038863	75046985	ENSG00000167863.11	ATP5H	86.0658
17	+	7855065	7856099	ENSG00000167874.6	TMEM88	0.0804601
17	-	76004502	76027452	ENSG00000167880.7	EVPL	0.00487485
17	-	76038775	76072653	ENSG00000167881.14	SRP68	71.8477
17	+	76868456	76950393	ENSG00000167889.12	MGAT5B	0.566396
17	+	78130770	78142968	ENSG00000167895.14	TMC8	0
17	-	78174075	78187233	ENSG00000167900.11	TK1	4.40318
8	-	55696424	55773407	ENSG00000167904.14	TMEM68	8.87467
8	-	58490178	58500236	ENSG00000167910.3	CYP7A1	0
17	+	39953263	39977766	ENSG00000167914.11	GSDMA	0.0143137
17	-	40697991	40703750	ENSG00000167916.4	KRT24	0
17	+	40819106	40836274	ENSG00000167920.8	TMEM99	7.12943
17	-	42188799	42194532	ENSG00000167925.15	GHDC	8.2578
16	+	234546	268971	ENSG00000167930.15	FAM234A	72.4642
17	-	43753731	43758788	ENSG00000167941.2	SOST	0
16	+	805443	813861	ENSG00000167945.1	PRR25	0.0708553
16	-	1997654	2009823	ENSG00000167962.13	ZNF598	7.10422
16	+	2140803	2154165	ENSG00000167964.12	RAB26	0.0412548
16	+	2204248	2209416	ENSG00000167965.17	MLST8	13.7627
16	+	2223566	2235742	ENSG00000167967.15	E4F1	7.56265
16	+	2235816	2238711	ENSG00000167968.12	DNASE1L2	0.208481
16	-	2239395	2252300	ENSG00000167969.12	ECI1	12.7481
16	-	2177180	2196525	ENSG00000167971.15	CASKIN1	0.174381
16	-	2275881	2340746	ENSG00000167972.13	ABCA3	1.8165
16	+	2682475	2709030	ENSG00000167977.8	KCTD5	28.8936
16	+	2752329	2772538	ENSG00000167978.16	SRRM2	158.216
16	-	3432422	3443542	ENSG00000167981.5	ZNF597	3.23711
16	-	3539033	3577400	ENSG00000167984.17	NLRC3	0
11	+	61430042	61447529	ENSG00000167985.6	SDHAF2	9.04489
11	-	61299451	61342596	ENSG00000167986.13	DDB1	192.789
11	-	61130256	61161617	ENSG00000167987.10	VPS37C	17.3415
11	-	61258286	61295424	ENSG00000167992.12	VWCE	0.340757
11	-	61897301	61920269	ENSG00000167994.11	RAB3IL1	12.8702
11	+	61949821	61965515	ENSG00000167995.15	BEST1	4.35082
11	-	62690275	62709845	ENSG00000168000.14	BSCL2	9.33612
11	+	62761544	62766710	ENSG00000168002.11	POLR2G	30.556
11	+	62856102	62888875	ENSG00000168003.16	SLC3A2	87.938
11	-	63461404	63491194	ENSG00000168004.9	HRASLS5	0
11	+	63813388	63827718	ENSG00000168005.8	C11orf84	13.9263
11	+	72814308	72843674	ENSG00000168010.10	ATG16L2	2.30293
11	-	74012714	74171210	ENSG00000168014.16	C2CD3	15.7232
3	-	36826820	36945057	ENSG00000168016.13	TRANK1	10.5378
3	+	39107704	39138903	ENSG00000168026.17	TTC21A	0.00548831
3	+	40387156	40428619	ENSG00000168032.8	ENTPD3	0.0163371
3	+	41194837	41260096	ENSG00000168036.16	CTNNB1	189.465
3	-	41246599	41962430	ENSG00000168038.10	ULK4	1.72432
11	+	70203163	70207390	ENSG00000168040.4	FADD	17.5167
11	-	65538805	65558930	ENSG00000168056.15	LTBP3	87.7555
11	-	65044818	65058549	ENSG00000168060.15	NAALADL1	2.92471
11	+	65040901	65044828	ENSG00000168061.14	SAC3D1	5.29098
11	-	64987943	64997045	ENSG00000168062.9	BATF2	0.146434
11	+	64555626	64572875	ENSG00000168065.15	SLC22A11	0
11	-	64764606	64778786	ENSG00000168066.20	SF1	120.038
11	-	64784914	64803241	ENSG00000168067.11	MAP4K2	2.44694
11	-	64937517	64972085	ENSG00000168070.11	MAJIN	0
11	+	64340223	64357534	ENSG00000168071.21	CCDC88B	0
8	+	27633868	27676776	ENSG00000168077.13	SCARA3	28.6685
8	-	27809620	27838095	ENSG00000168078.9	PBK	2.46617
8	-	27869882	27992727	ENSG00000168079.16	SCARA5	0
8	+	28316986	28343355	ENSG00000168081.8	PNOC	0
7	+	100088954	100092200	ENSG00000168090.9	COPS6	65.5171
11	+	117144267	117176894	ENSG00000168092.13	PAFAH1B2	52.6698
16	-	4696510	4734378	ENSG00000168096.14	ANKS3	4.85737
16	+	4693694	4695859	ENSG00000168101.14	NUDT16L1	10.1957
6	+	57046532	57055239	ENSG00000168116.13	KIAA1586	5.42136
1	+	229271062	229305894	ENSG00000168118.11	RAB4A	16.8264
16	+	3204247	3205188	ENSG00000168124.2	OR1F1	0
6	-	27911185	27912396	ENSG00000168131.4	OR2B2	0
22	-	38426327	38455199	ENSG00000168135.4	KCNJ4	0
3	+	9397615	9479240	ENSG00000168137.15	SETD5	35.7211
16	+	4371848	4383528	ENSG00000168140.4	VASN	208.274
6	+	54846771	54942022	ENSG00000168143.8	FAM83B	0.0335319
1	-	228424845	228425325	ENSG00000168148.3	HIST3H3	0
4	+	82900684	82919969	ENSG00000168152.12	THAP9	0.557349
16	+	3355889	3357294	ENSG00000168158.3	OR2C1	0.0326743
1	+	228487061	228495766	ENSG00000168159.10	RNF187	92.1082
8	+	42896932	43030539	ENSG00000168172.8	HOOK3	24.2704
14	+	55051631	55070192	ENSG00000168175.14	MAPK1IP1L	12.5719
10	+	72273920	72276036	ENSG00000168209.4	DDIT4	100.434
4	+	26163455	26435131	ENSG00000168214.20	RBPJ	57.8136
6	-	69675802	69797111	ENSG00000168216.10	LMBRD1	15.2821
4	+	25312785	25370383	ENSG00000168228.14	ZCCHC4	5.97856
14	+	52267713	52276724	ENSG00000168229.3	PTGDR	0
18	+	23992773	24135610	ENSG00000168234.12	TTC39C	6.76739
3	+	52287089	52293476	ENSG00000168237.17	GLYCTK	0.656817
1	-	235547687	235650754	ENSG00000168243.10	GNG4	0.16096
5	-	172209640	172284071	ENSG00000168246.5	UBTD2	40.1199
7	-	102537918	102572656	ENSG00000168255.19	POLR2J3	1.4299
17	+	42011382	42025644	ENSG00000168256.17	NKIRAS2	32.4985
17	-	41976433	42021376	ENSG00000168259.14	DNAJC7	52.3508
9	+	2717502	2730037	ENSG00000168263.8	KCNV2	0.0223546
1	-	234604269	234609525	ENSG00000168264.10	IRF2BP2	62.0495
10	+	23192327	23194252	ENSG00000168267.5	PTF1A	0
3	-	52524385	52535054	ENSG00000168268.10	NT5DC2	46.1733
5	+	170105897	170109725	ENSG00000168269.8	FOXI1	0
3	+	52534013	52579237	ENSG00000168273.7	SMIM4	3.3271
1	+	234373456	234384049	ENSG00000168275.14	COA6	9.44545
2	+	148875250	149026759	ENSG00000168280.16	KIF5C	0.197169
14	+	49620795	49623481	ENSG00000168282.5	MGAT2	47.884
10	+	22321211	22331484	ENSG00000168283.13	BMI1	13.3967
16	+	67842082	67844195	ENSG00000168286.2	THAP11	22.8529
2	-	149569634	149587816	ENSG00000168288.12	MMADHC	55.8529
3	-	58427630	58433857	ENSG00000168291.12	PDHB	48.76
3	+	58332880	58426126	ENSG00000168297.15	PXK	62.3066
6	+	26156354	26157107	ENSG00000168298.6	HIST1H1E	0.0196307
8	-	51817575	51899186	ENSG00000168300.13	PCMTD1	26.3646
3	+	58492114	58502360	ENSG00000168301.12	KCTD6	5.47863
7	-	40126023	40134659	ENSG00000168303.6	MPLKIP	14.8938
3	-	58505136	58537319	ENSG00000168306.12	ACOX2	7.50975
3	-	58564117	58627610	ENSG00000168309.16	FAM107A	0.0567499
4	-	184387713	184474580	ENSG00000168310.10	IRF2	16.3627
3	+	39467198	39529479	ENSG00000168314.17	MOBP	0.00472822
3	-	39263494	39281735	ENSG00000168329.13	CX3CR1	0.00980228
8	+	49054311	49076090	ENSG00000168333.13	C8orf22	0
3	-	39183210	39192596	ENSG00000168334.8	XIRP1	0
14	+	35534042	35537054	ENSG00000168348.3	INSM2	0
14	-	100143957	100160163	ENSG00000168350.7	DEGS2	0.0603346
3	-	38845769	38950561	ENSG00000168356.11	SCN11A	0.0111832
3	-	57571363	57598220	ENSG00000168374.10	ARF4	212.868
2	+	241315100	241354027	ENSG00000168385.17	SEPT2	399.179
