chr	strand	gene_id	gene_symbol	omega_p2	rate_p2
5	-	ENSG00000164512.17	ANKRD55	0	1
6	-	ENSG00000164520.11	RAET1E	0.048285602	1
6	+	ENSG00000164530.13	PI16	0.050919248	1
7	-	ENSG00000164532.10	TBX20	0	1
7	-	ENSG00000164535.14	DAGLB	0	0
7	-	ENSG00000164542.12	KIAA0895	0.078819776	1
7	+	ENSG00000164543.5	STK17A	41.718402	0.92307358
7	-	ENSG00000164548.10	TRA2A	52.841202	0.7239712
5	+	ENSG00000164574.15	GALNT10	50.621822	0.71334082
5	+	ENSG00000164576.11	SAP30L	4.6920752	0.47577276
5	-	ENSG00000164588.6	HCN1	0.21764196	1
5	+	ENSG00000164591.13	MYOZ3	0	1
7	-	ENSG00000164597.13	COG5	29.69038	0.8596565
7	-	ENSG00000164600.6	NEUROD6	0	1
7	-	ENSG00000164603.11	BMT2	13.753874	0.94648112
7	-	ENSG00000164604.12	GPR85	0.35410522	1
5	-	ENSG00000164609.9	SLU7	44.860906	0.72804438
7	-	ENSG00000164610.8	RP9	9.4222294	0.81415086
5	+	ENSG00000164611.12	PTTG1	60.594278	0.96396496
5	+	ENSG00000164615.4	CAMLG	31.466352	0.88942706
7	+	ENSG00000164619.8	BMPER	0	1
5	+	ENSG00000164620.8	RELL2	0.036486708	0.014024784
6	-	ENSG00000164626.8	KCNK5	0.26231696	0.69003346
6	-	ENSG00000164627.17	KIF6	0.5529604	0.90967668
7	-	ENSG00000164631.18	ZNF12	32.622176	0.63405614
7	+	ENSG00000164638.10	SLC29A4	1.5341772	0.76317792
7	-	ENSG00000164645.2	C7orf62	0	1
7	+	ENSG00000164647.8	STEAP1	0.18890636	0.92161138
7	-	ENSG00000164649.19	CDCA7L	8.9299824	0.89835654
7	-	ENSG00000164651.16	SP8	0	1
7	+	ENSG00000164654.15	MIOS	49.664342	0.62757316
7	-	ENSG00000164659.14	KIAA1324L	0.099191692	0.4674088
6	-	ENSG00000164663.14	USP49	18.438616	0.72757028
6	+	ENSG00000164674.15	SYTL3	6.173073	0.54133542
7	-	ENSG00000164675.10	IQUB	0	1
8	-	ENSG00000164683.16	HEY1	1.320954	1
8	-	ENSG00000164684.13	ZNF704	0.24151616	1
8	+	ENSG00000164687.10	FABP5	21.371334	0.95132988
7	-	ENSG00000164690.7	SHH	0	1
6	-	ENSG00000164691.16	TAGAP	0.5009724	0.57124222
7	+	ENSG00000164692.17	COL1A2	1.4498668	0.5867039
6	+	ENSG00000164694.16	FNDC1	0	1
8	+	ENSG00000164695.4	CHMP4C	1.2648028	0.8808247
7	-	ENSG00000164707.15	SLC13A4	0	1
7	-	ENSG00000164708.5	PGAM2	0	0.25721232
7	+	ENSG00000164713.9	BRI3	6.528348	0.94600316
7	+	ENSG00000164715.5	LMTK2	12.30064	0.47409716
17	-	ENSG00000164729.7	SLC35G3	0	1
8	-	ENSG00000164733.20	CTSB	40.637948	0.83590882
8	+	ENSG00000164736.5	SOX17	0	1
8	-	ENSG00000164741.14	DLC1	0.1235981	1
7	+	ENSG00000164742.14	ADCY1	0.47112222	0.7851545
8	+	ENSG00000164743.4	C8orf48	0	1
7	-	ENSG00000164744.12	SUN3	0	1
7	+	ENSG00000164746.13	C7orf57	0	1
8	+	ENSG00000164749.11	HNF4G	0.12405212	0.60630032
8	-	ENSG00000164751.14	PEX2	49.794896	0.90161164
8	-	ENSG00000164754.13	RAD21	230.00836	0.79529002
8	+	ENSG00000164756.12	SLC30A8	0.024980142	0.99746666
8	+	ENSG00000164758.7	MED30	11.652184	0.94606062
8	-	ENSG00000164761.8	TNFRSF11B	0.029925992	0.9086173
8	-	ENSG00000164764.10	SBSPON	0.58908186	1
7	-	ENSG00000164776.9	PHKG1	1.01301346	0.5240195
7	+	ENSG00000164778.4	EN2	0	1
8	-	ENSG00000164794.8	KCNV1	0.80467884	0.99913096
8	-	ENSG00000164796.17	CSMD3	0	1
8	+	ENSG00000164808.16	SPIDR	13.128346	0.83590496
7	-	ENSG00000164815.10	ORC5	14.197706	0.79425818
8	-	ENSG00000164816.7	DEFA5	0	1
7	+	ENSG00000164818.15	DNAAF5	13.923252	0.5231307
8	-	ENSG00000164821.4	DEFA4	0	1
8	-	ENSG00000164822.4	DEFA6	0	1
8	+	ENSG00000164823.9	OSGIN2	30.992594	0.85006656
8	-	ENSG00000164825.3	DEFB1	0	1
7	+	ENSG00000164828.17	SUN1	32.847998	0.45868666
8	+	ENSG00000164830.18	OXR1	31.61471	0.63313938
8	-	ENSG00000164841.4	TMEM74	0	1
7	+	ENSG00000164849.9	GPR146	1.6344212	1
7	+	ENSG00000164850.14	GPER1	9.1907848	0.7372439
7	+	ENSG00000164853.8	UNCX	0	1
7	-	ENSG00000164855.15	TMEM184A	0.095647888	1
7	+	ENSG00000164867.10	NOS3	0.39306512	0.93401596
8	-	ENSG00000164871.17	SPAG11B	0	1
7	-	ENSG00000164877.18	MICALL2	0	0.92285498
8	+	ENSG00000164879.6	CA3	0.112967198	0.92762612
7	-	ENSG00000164880.15	INTS1	14.372606	0.10798586
7	-	ENSG00000164885.12	CDK5	7.50841	0.72311966
7	+	ENSG00000164889.13	SLC4A2	15.079032	0.27223948
8	-	ENSG00000164893.8	SLC7A13	0	1
7	-	ENSG00000164896.19	FASTK	5.2325838	0.3767974
7	-	ENSG00000164897.12	TMUB1	33.04842	0.95480214
7	+	ENSG00000164898.12	C7orf55	1.7819578	1
7	-	ENSG00000164900.4	GBX1	0	1
5	+	ENSG00000164902.13	PHAX	17.517472	0.97000028
5	-	ENSG00000164904.16	ALDH7A1	0.43345064	0.96153054
7	+	ENSG00000164916.10	FOXK1	36.815154	0.6951458
8	-	ENSG00000164919.10	COX6C	24.505572	0.9960482
8	+	ENSG00000164920.9	OSR2	0.43822296	0.93615122
8	-	ENSG00000164924.17	YWHAZ	607.37824	0.99346024
8	+	ENSG00000164929.16	BAALC	0	1
8	+	ENSG00000164930.11	FZD6	1.914161	0.58718262
8	+	ENSG00000164932.12	CTHRC1	0.14359598	1
8	-	ENSG00000164933.11	SLC25A32	19.053318	0.46033702
8	+	ENSG00000164934.13	DCAF13	32.075032	0.8530006
8	+	ENSG00000164935.6	DCSTAMP	0	1
8	-	ENSG00000164938.13	TP53INP1	20.754072	0.84342666
8	+	ENSG00000164941.13	INTS8	12.297212	0.65287298
8	-	ENSG00000164944.11	KIAA1429	38.509432	0.62708302
9	-	ENSG00000164946.19	FREM1	0	0.99935944
8	-	ENSG00000164949.7	GEM	1.47300808	0.88927932
8	+	ENSG00000164951.15	PDP1	9.539579	1
8	+	ENSG00000164953.15	TMEM67	2.4848714	0.52497254
8	-	ENSG00000164961.15	KIAA0196	11.294408	0.3310749
9	-	ENSG00000164967.9	RPP25L	5.3716702	0.92230992
9	-	ENSG00000164970.14	FAM219A	2.5623014	0.91773058
9	-	ENSG00000164972.12	C9orf24	0	1
9	+	ENSG00000164975.15	SNAPC3	18.744744	0.88158472
9	-	ENSG00000164976.8	KIAA1161	4.2681642	1
9	+	ENSG00000164978.17	NUDT2	10.2921806	0.82880298
8	-	ENSG00000164983.7	TMEM65	3.3697504	0.63191394
9	-	ENSG00000164985.14	PSIP1	188.65642	0.74545882
9	+	ENSG00000164989.15	CCDC171	1.7726226	0.21669918
9	+	ENSG00000165006.13	UBAP1	35.65275	0.55254814
9	-	ENSG00000165023.6	DIRAS2	0	1
9	+	ENSG00000165025.14	SYK	48.817278	0.56096792
9	+	ENSG00000165028.11	NIPSNAP3B	0	0
9	-	ENSG00000165029.15	ABCA1	0.40267476	0.90621854
9	-	ENSG00000165030.3	NFIL3	2.2054416	0.9701848
8	+	ENSG00000165046.12	LETM2	1.6274774	0.74378578
7	+	ENSG00000165055.15	METTL2B	10.9382894	0.46077176
9	-	ENSG00000165059.7	PRKACG	0	1
9	+	ENSG00000165060.11	FXN	5.8202362	0.95450174
8	-	ENSG00000165061.14	ZMAT4	0	1
8	-	ENSG00000165066.12	NKX6-3	0	1
8	-	ENSG00000165071.14	TMEM71	0	0.9973943
9	+	ENSG00000165072.9	MAMDC2	0.039083388	1
7	-	ENSG00000165076.13	PRSS37	0	1
8	-	ENSG00000165078.11	CPA6	0	1
8	+	ENSG00000165084.15	C8orf34	0.14974486	1
9	+	ENSG00000165091.15	TMC1	0	1
9	-	ENSG00000165092.12	ALDH1A1	0.2862472	0.9982986
6	+	ENSG00000165097.13	KDM1B	16.531554	0.68816966
8	+	ENSG00000165102.14	HGSNAT	16.0585	0.64981992
9	-	ENSG00000165105.9	RASEF	0.33313356	1
9	-	ENSG00000165113.12	GKAP1	1.7358004	0.77625664
9	-	ENSG00000165115.14	KIF27	1.5266198	0.2049956
9	-	ENSG00000165118.14	C9orf64	10.513872	0.89471688
9	-	ENSG00000165119.19	HNRNPK	443.36718	0.62765038
7	+	ENSG00000165120.3	SSMEM1	0	1
9	-	ENSG00000165124.17	SVEP1	0.2636159	1
7	-	ENSG00000165125.18	TRPV6	0	1
7	+	ENSG00000165131.6	C7orf34	0	1
9	-	ENSG00000165138.17	ANKS6	0.85535774	0.9445435
9	-	ENSG00000165140.9	FBP1	0.029541172	0.9335123
9	-	ENSG00000165152.8	TMEM246	0.022195078	1
8	-	ENSG00000165156.14	ZHX1	12.795494	0.3108969
X	+	ENSG00000165164.13	CFAP47	0	1
X	+	ENSG00000165168.7	CYBB	26.813754	0.4441377
X	-	ENSG00000165169.10	DYNLT3	11.134694	0.8890475
7	-	ENSG00000165171.10	WBSCR27	0.017164818	0.84148468
X	+	ENSG00000165175.15	MID1IP1	29.431748	0.79958716
9	-	ENSG00000165181.16	C9orf84	0.045924522	1
X	+	ENSG00000165182.10	CXorf58	0	1
9	+	ENSG00000165185.14	KIAA1958	10.2135584	0.92295892
X	+	ENSG00000165186.10	PTCHD1	0.21937322	1
9	-	ENSG00000165188.13	RNF183	0	0.86867166
X	-	ENSG00000165192.13	ASB11	0	1
X	-	ENSG00000165194.15	PCDH19	0	1
X	-	ENSG00000165195.15	PIGA	0.52757568	0.8712473
X	-	ENSG00000165197.4	VEGFD	0.028952426	1
9	+	ENSG00000165202.3	OR1Q1	0	1
9	+	ENSG00000165204.3	OR1K1	0	1
9	-	ENSG00000165209.18	STRBP	22.761386	0.2709183
7	-	ENSG00000165215.6	CLDN3	0	1
9	+	ENSG00000165219.21	GAPVD1	33.41102	0.48718204
9	+	ENSG00000165233.17	CARD19	0.25798818	0.29654244
9	+	ENSG00000165238.16	WNK2	0.0130845	1
X	+	ENSG00000165240.18	ATP7A	0	0
9	-	ENSG00000165244.6	ZNF367	9.2844272	0.62039154
X	-	ENSG00000165259.13	HDX	0.02438485	0.95121668
9	-	ENSG00000165264.10	NDUFB6	23.816534	0.977848
9	-	ENSG00000165269.12	AQP7	0.020605992	1
9	-	ENSG00000165271.16	NOL6	6.0659448	0.15040826
9	-	ENSG00000165272.14	AQP3	0.55170606	0.97111398
9	+	ENSG00000165275.9	TRMT10B	1.0737692	0.08913154
9	-	ENSG00000165280.15	VCP	72.472738	0.8138571
9	-	ENSG00000165282.13	PIGO	21.6483	0.8486271
9	-	ENSG00000165283.15	STOML2	56.39146	0.51968462
X	-	ENSG00000165288.10	BRWD3	12.501514	0.14483038
13	+	ENSG00000165300.7	SLITRK5	0.17440882	1
9	+	ENSG00000165304.7	MELK	11.248966	0.37086528
10	+	ENSG00000165309.13	ARMC3	0	1
10	+	ENSG00000165312.6	OTUD1	4.673723	1
10	-	ENSG00000165322.17	ARHGAP12	7.30754	0.26692912
11	+	ENSG00000165323.15	FAT3	0.091853136	1
11	+	ENSG00000165325.13	CCDC67	0	1
10	+	ENSG00000165338.16	HECTD2	0.482344	0.7978526
X	-	ENSG00000165349.11	SLC7A3	0	1
14	-	ENSG00000165355.7	FBXO33	24.39881	0.72694942
X	+	ENSG00000165359.14	INTS6L	0	0
X	-	ENSG00000165370.1	GPR101	0	1
X	+	ENSG00000165376.10	CLDN2	0	1
14	+	ENSG00000165379.13	LRFN5	0	1
10	-	ENSG00000165383.11	LRRC18	0	0
14	-	ENSG00000165389.6	SPTSSA	25.40833	0.95286042
8	+	ENSG00000165392.9	WRN	4.9723174	0.11836658
10	-	ENSG00000165406.15	MARCH8	28.689478	0.62278606
14	+	ENSG00000165409.16	TSHR	0	1
14	-	ENSG00000165410.14	CFL2	4.5001426	0.42143122
13	+	ENSG00000165416.14	SUGT1	35.610342	0.65643982
14	-	ENSG00000165417.11	GTF2A1	52.832082	0.85359356
10	-	ENSG00000165424.6	ZCCHC24	0.7791257	1
11	-	ENSG00000165434.7	PGM2L1	0.64377546	1
10	+	ENSG00000165443.11	PHYHIPL	0	1
10	-	ENSG00000165449.11	SLC16A9	1.33600494	0.74949464
11	+	ENSG00000165457.13	FOLR2	0.071570296	0.99681862
11	+	ENSG00000165458.13	INPPL1	25.030594	0.17085826
11	-	ENSG00000165462.5	PHOX2A	0	1
10	-	ENSG00000165471.6	MBL2	0	1
13	-	ENSG00000165474.5	GJB2	0.39517678	1
13	-	ENSG00000165475.13	CRYL1	6.0192734	0.87877934
10	+	ENSG00000165476.13	REEP3	24.92845	0.9589226
11	-	ENSG00000165478.6	HEPACAM	0	1
13	-	ENSG00000165480.15	SKA3	6.2083264	0.6413765
13	-	ENSG00000165487.13	MICU2	22.198904	0.88519822
11	+	ENSG00000165490.12	DDIAS	5.5104294	0.87819232
11	+	ENSG00000165494.11	PCF11	43.88791	0.6226688
11	+	ENSG00000165495.15	PKNOX2	0	1
14	-	ENSG00000165496.4	RPL10L	0	1
14	+	ENSG00000165501.16	LRR1	6.2952466	0.54629234
14	-	ENSG00000165502.6	RPL36AL	145.7725	0.98941
14	-	ENSG00000165506.14	DNAAF2	13.09717	0.88082326
10	-	ENSG00000165507.8	C10orf10	0.034460184	0.008971446
X	+	ENSG00000165509.13	MAGEC3	0	1
10	+	ENSG00000165512.4	ZNF22	37.05424	0.95664466
14	+	ENSG00000165516.10	KLHDC2	10.1135778	0.73277886
14	-	ENSG00000165521.15	EML5	0	1
14	-	ENSG00000165525.17	NEMF	11.1024454	0.33597374
11	-	ENSG00000165526.8	RPUSD4	24.95357	0.6463067
14	+	ENSG00000165527.6	ARF6	94.187056	0.51777552
14	+	ENSG00000165533.18	TTC8	0.73990448	0.85527814
14	+	ENSG00000165548.10	TMEM63C	0.095299598	1
14	-	ENSG00000165553.4	NGB	0	1
14	-	ENSG00000165555.9	NOXRED1	0.040804896	1
13	-	ENSG00000165556.9	CDX2	0	1
13	-	ENSG00000165566.12	AMER2	0.21634102	1
10	+	ENSG00000165568.17	AKR1E2	0	0.95483588
13	-	ENSG00000165572.7	KBTBD6	9.5743494	1
X	-	ENSG00000165583.14	SSX5	0	1
X	-	ENSG00000165584.15	SSX3	0	1
14	-	ENSG00000165588.16	OTX2	0	1
X	+	ENSG00000165591.6	FAAH2	0.6981771	0.87939444
10	-	ENSG00000165606.8	DRGX	0	1
10	-	ENSG00000165609.12	NUDT5	43.905476	0.95871998
14	+	ENSG00000165617.14	DACT1	0.62509264	0.8371862
13	-	ENSG00000165621.8	OXGR1	0	1
10	-	ENSG00000165623.9	UCMA	0	1
10	-	ENSG00000165626.16	BEND7	0.057906892	1
10	+	ENSG00000165629.19	ATP5C1	79.513534	0.75812804
10	+	ENSG00000165630.13	PRPF18	20.446226	0.92310076
10	+	ENSG00000165632.7	TAF3	12.755732	0.8506165
10	-	ENSG00000165633.12	VSTM4	0.49117664	0.99367586
10	+	ENSG00000165637.13	VDAC2	163.03882	0.95682188
9	-	ENSG00000165643.10	SOHLH1	0	1
10	-	ENSG00000165644.10	COMTD1	1.65397866	0.51825364
10	+	ENSG00000165646.11	SLC18A2	3.2597598e-06	1
10	-	ENSG00000165650.11	PDZD8	26.841456	0.92967494
10	-	ENSG00000165655.16	ZNF503	0.12654278	0.8857818
10	+	ENSG00000165660.7	FAM175B	25.12598	0.76657978
9	-	ENSG00000165661.16	QSOX2	3.89803	0.074030264
10	-	ENSG00000165669.13	FAM204A	21.891654	0.89921282
5	+	ENSG00000165671.18	NSD1	46.696578	0.51174304
10	-	ENSG00000165672.6	PRDX3	145.51944	0.9256695
X	-	ENSG00000165675.16	ENOX2	5.8324618	0.56840106
10	+	ENSG00000165678.20	GHITM	146.58706	0.84840054
12	-	ENSG00000165682.14	CLEC1B	0	1
9	-	ENSG00000165684.4	SNAPC4	2.3109396	0.042699934
12	+	ENSG00000165685.8	TMEM52B	0.1580412	1
9	+	ENSG00000165688.11	PMPCA	50.562086	0.7716619
9	-	ENSG00000165689.16	SDCCAG3	18.67345	0.69279598
X	-	ENSG00000165694.9	FRMD7	0	1
9	-	ENSG00000165695.9	AK8	0	0
9	+	ENSG00000165698.15	SPACA9	2.1111854	0.89175026
9	-	ENSG00000165699.13	TSC1	2.3930664	0.038965088
9	+	ENSG00000165702.13	GFI1B	0.029875372	1
X	+	ENSG00000165704.14	HPRT1	54.426572	0.9037405
12	+	ENSG00000165714.10	BORCS5	11.07014	0.80002112
9	+	ENSG00000165716.10	FAM69B	0.66047808	0.60004944
9	-	ENSG00000165724.5	ZMYND19	9.3753742	0.73843424
10	+	ENSG00000165730.14	STOX1	0	1
10	+	ENSG00000165731.17	RET	0	1
10	+	ENSG00000165732.12	DDX21	145.66154	0.66653778
10	+	ENSG00000165733.7	BMS1	23.881204	0.29259608
10	-	ENSG00000165752.16	STK32C	3.2526406	0.55459576
10	-	ENSG00000165757.8	KIAA1462	0.23669752	1
14	+	ENSG00000165762.2	OR4K2	0	1
X	+	ENSG00000165775.17	FUNDC2	8.0395918	0.98673662
14	-	ENSG00000165782.10	TMEM55B	12.892394	0.66641616
14	+	ENSG00000165792.17	METTL17	6.1268702	0.3402726
14	+	ENSG00000165794.9	SLC39A2	0	1
14	-	ENSG00000165795.22	NDRG2	0.87519362	0.8453864
14	+	ENSG00000165799.4	RNASE7	0	1
14	+	ENSG00000165801.9	ARHGEF40	0	0.7728521
9	-	ENSG00000165802.20	NSMF	27.645696	0.72264228
14	-	ENSG00000165804.15	ZNF219	1.9384904	0.80712122
12	-	ENSG00000165805.9	C12orf50	0	1
10	+	ENSG00000165806.19	CASP7	21.0396	0.92276804
14	+	ENSG00000165807.7	PPP1R36	0	1
5	+	ENSG00000165810.16	BTNL9	0.58264672	0.24642326
10	-	ENSG00000165813.17	CCDC186	16.090388	0.59048618
10	+	ENSG00000165816.12	VWA2	0	1
14	-	ENSG00000165819.11	METTL3	2.6841452	0.22218642
14	-	ENSG00000165821.11	SALL2	2.0165968	0.98303394
10	+	ENSG00000165828.14	PRAP1	0.057917346	1
10	+	ENSG00000165832.5	TRUB1	20.26898	0.7931579
13	-	ENSG00000165837.11	ERICH6B	0	1
10	+	ENSG00000165841.9	CYP2C19	0	1
14	-	ENSG00000165861.13	ZFYVE1	16.303358	0.64051824
10	-	ENSG00000165863.16	C10orf82	0	1
10	-	ENSG00000165868.13	HSPA12A	0	0
10	+	ENSG00000165879.8	FRAT1	0.36673482	1
10	+	ENSG00000165886.4	UBTD1	0.54909256	0.96541542
10	+	ENSG00000165887.11	ANKRD2	0	0.89946818
12	-	ENSG00000165891.15	E2F7	10.977918	0.3305526
11	+	ENSG00000165895.17	ARHGAP42	0.46442512	0.9222183
14	+	ENSG00000165898.13	ISCA2	16.61007	0.86958998
12	+	ENSG00000165899.10	OTOGL	0	0.97695034
11	+	ENSG00000165905.17	LARGE2	0	0.9525948
11	-	ENSG00000165912.15	PACSIN3	0.82804586	0.78969056
14	-	ENSG00000165914.14	TTC7B	3.6382322	1
11	+	ENSG00000165915.13	SLC39A13	10.7826588	0.59118174
11	-	ENSG00000165916.8	PSMC3	43.840056	0.74441344
11	-	ENSG00000165917.9	RAPSN	0.021977366	1
11	-	ENSG00000165923.15	AGBL2	0.51617138	0.82833388
14	-	ENSG00000165929.12	TC2N	2.9212654	0.7215951
14	+	ENSG00000165934.12	CPSF2	52.839014	0.81949796
12	+	ENSG00000165935.9	SMCO2	0.25545544	0.78628142
14	-	ENSG00000165943.4	MOAP1	25.909822	0.82424328
14	+	ENSG00000165948.10	IFI27L1	4.4097722	0.66227388
14	+	ENSG00000165949.12	IFI27	0.63551152	0.989573
14	-	ENSG00000165953.9	SERPINA12	0.04055854	1
14	-	ENSG00000165959.11	CLMN	2.161128	0.61335948
12	+	ENSG00000165966.14	PDZRN4	0	1
11	+	ENSG00000165970.11	SLC6A5	0	1
12	-	ENSG00000165972.12	CCDC38	0.18874636	1
11	+	ENSG00000165973.18	NELL1	0	1
10	+	ENSG00000165983.14	PTER	16.14346	0.90998162
10	-	ENSG00000165985.9	C1QL3	0.25865136	1
10	+	ENSG00000165995.18	CACNB2	1.7001552	0.32519758
10	-	ENSG00000165996.13	HACD1	0.48144492	0.93418456
10	+	ENSG00000165997.4	ARL5B	33.028062	0.72588016
11	-	ENSG00000166002.6	SMCO4	7.1447382	0.88858248
11	+	ENSG00000166004.14	CEP295	5.4189724	0.12548082
12	-	ENSG00000166006.12	KCNC2	0	1
11	-	ENSG00000166012.15	TAF1D	3.8200542	0.53165646
11	-	ENSG00000166016.5	ABTB2	1.9290224	0.1400995
10	+	ENSG00000166024.13	R3HCC1L	13.268388	0.69407144
11	+	ENSG00000166025.17	AMOTL1	0.58044492	0.82499356
10	+	ENSG00000166033.11	HTRA1	0.33079162	1
15	+	ENSG00000166035.10	LIPC	0.029001764	1
11	+	ENSG00000166037.10	CEP57	49.038578	0.79067738
12	+	ENSG00000166046.10	TCP11L2	1.2514134	0.69848526
X	+	ENSG00000166049.10	PASD1	0	1
15	+	ENSG00000166068.12	SPRED1	0.91388698	0.95406408
15	+	ENSG00000166069.13	TMCO5A	0	1
15	-	ENSG00000166073.9	GPR176	0.21044926	1
11	+	ENSG00000166086.12	JAM3	1.2388206	0.6800616
14	+	ENSG00000166090.8	IL25	0	1
14	+	ENSG00000166091.19	CMTM5	0	1
11	+	ENSG00000166105.15	GLB1L3	0	1
11	+	ENSG00000166106.3	ADAMTS15	0	1
12	-	ENSG00000166111.9	SVOP	0.15083448	1
11	-	ENSG00000166118.7	SPATA19	0	1
16	+	ENSG00000166123.13	GPT2	5.5658628	0.84453188
14	+	ENSG00000166126.10	AMN	0.036926076	0.6290224
15	+	ENSG00000166128.12	RAB8B	101.49993	0.879533
12	-	ENSG00000166130.14	IKBIP	26.815778	0.95521088
15	+	ENSG00000166133.17	RPUSD2	9.2777114	0.92561494
10	+	ENSG00000166135.13	HIF1AN	67.42634	0.72218422
10	-	ENSG00000166136.15	NDUFB8	73.183856	0.95914432
15	+	ENSG00000166140.17	ZFYVE19	6.3787926	0.78754674
15	-	ENSG00000166143.9	PPP1R14D	0	1
15	+	ENSG00000166145.14	SPINT1	5.1890442	0.64521378
15	-	ENSG00000166147.13	FBN1	4.6384898	0.53973668
12	-	ENSG00000166148.3	AVPR1A	0.03540196	1
16	+	ENSG00000166152.3	C16orf78	0	1
12	-	ENSG00000166153.16	DEPDC4	0.29959144	0.9469886
12	+	ENSG00000166159.10	LRTM2	0	1
X	+	ENSG00000166160.9	OPN1MW2	0	1
16	-	ENSG00000166164.15	BRD7	59.490136	0.72068682
14	-	ENSG00000166165.12	CKB	0.80055392	0.80394508
14	+	ENSG00000166166.12	TRMT61A	10.4071658	0.77759288
10	+	ENSG00000166167.17	BTRC	10.879678	0.59686558
10	-	ENSG00000166169.16	POLL	19.5901	0.6012657
14	-	ENSG00000166170.9	BAG5	40.167456	1
10	+	ENSG00000166171.12	DPCD	7.511204	0.9573406
15	-	ENSG00000166173.10	LARP6	0.22257626	0.99676244
11	+	ENSG00000166181.12	API5	78.177248	0.57982218
14	+	ENSG00000166183.15	ASPG	0	1
16	-	ENSG00000166188.2	ZNF319	6.8178014	0.90457046
10	+	ENSG00000166189.7	HPS6	18.663156	1
15	+	ENSG00000166192.14	SENP8	2.62235	1
10	+	ENSG00000166197.16	NOLC1	38.553554	0.43180666
11	+	ENSG00000166199.12	ALKBH3	13.978822	0.91584138
15	-	ENSG00000166200.14	COPS2	69.725244	0.79405958
15	-	ENSG00000166206.14	GABRB3	0	1
12	+	ENSG00000166211.7	SPIC	0	1
10	-	ENSG00000166220.12	TBATA	0	1
10	+	ENSG00000166224.16	SGPL1	14.759778	0.72069734
12	+	ENSG00000166225.8	FRS2	12.9397	0.74284582
12	+	ENSG00000166226.12	CCT2	123.83324	0.7659678
10	-	ENSG00000166228.8	PCBD1	18.090588	0.82611156
15	+	ENSG00000166233.13	ARIH1	21.00926	0.85153732
16	+	ENSG00000166246.13	C16orf71	0.105663166	1
11	-	ENSG00000166250.11	CLMP	0.45298736	1
11	-	ENSG00000166257.8	SCN3B	0.22791156	1
17	-	ENSG00000166260.10	COX11	19.527352	0.8117655
11	-	ENSG00000166261.10	ZNF202	0.19452842	0.0096797708
15	-	ENSG00000166262.15	FAM227B	1.9547464	0.79980706
17	+	ENSG00000166263.13	STXBP4	4.188296	0.87399916
21	-	ENSG00000166265.11	CYYR1	0	1
11	+	ENSG00000166266.13	CUL5	20.664598	0.4373458
12	+	ENSG00000166268.10	MYRFL	0	0.98655968
10	+	ENSG00000166272.16	WBP1L	35.370428	0.93282488
10	+	ENSG00000166275.15	BORCS7	7.4418432	0.83302272
6	+	ENSG00000166278.14	C2	0.25954326	0.96215364
19	+	ENSG00000166289.5	PLEKHF1	6.3009982	0.9994068
17	-	ENSG00000166292.11	TMEM100	0.045851934	1
10	+	ENSG00000166295.8	ANAPC16	34.760284	0.74069848
11	+	ENSG00000166311.9	SMPD1	5.120909	0.6880097
11	-	ENSG00000166313.18	APBB1	0.38129384	0.719311
10	-	ENSG00000166317.11	SYNPO2L	0.8458306	0.12473624
10	+	ENSG00000166321.13	NUDT13	0.7919283	0.16705706
11	-	ENSG00000166323.12	C11orf65	0.45457768	0.83653356
11	+	ENSG00000166326.6	TRIM44	117.16922	0.99158886
17	-	ENSG00000166329.2	CCDC182	0	1
11	+	ENSG00000166333.13	ILK	50.22881	0.55277828
11	-	ENSG00000166337.9	TAF10	23.301108	0.98117024
11	-	ENSG00000166340.15	TPP1	60.898108	0.61505388
11	-	ENSG00000166341.7	DCHS1	0.72144994	0.89393504
18	-	ENSG00000166342.18	NETO1	0	0.35955224
10	-	ENSG00000166343.9	MSS51	1.3870074	0.21487316
18	-	ENSG00000166347.18	CYB5A	19.132822	0.9911994
10	-	ENSG00000166348.18	USP54	0.038536044	0.0087288022
11	+	ENSG00000166349.9	RAG1	0.04486166	1
21	+	ENSG00000166351.10	POTED	0	1
11	+	ENSG00000166352.15	C11orf74	0.054832006	0.9896416
19	+	ENSG00000166359.10	WDR88	0.6763767	1
11	+	ENSG00000166363.5	OR10A5	0	1
11	-	ENSG00000166368.2	OR2D2	0	1
18	+	ENSG00000166377.19	ATP9B	8.001371	0.62614938
11	+	ENSG00000166387.11	PPFIBP2	26.26629	0.64385638
11	+	ENSG00000166391.14	MOGAT2	0	1
11	-	ENSG00000166394.14	CYB5R2	2.769429	0.94242062
18	+	ENSG00000166396.12	SERPINB7	0	1
19	+	ENSG00000166398.12	KIAA0355	14.562502	0.5861526
18	+	ENSG00000166401.14	SERPINB8	10.636165	0.8019716
11	+	ENSG00000166402.8	TUB	0.24429476	1
11	-	ENSG00000166405.14	RIC3	0.70188842	0.44863672
11	-	ENSG00000166407.13	LMO1	0	1
15	+	ENSG00000166411.13	IDH3A	14.09157	0.93228886
15	-	ENSG00000166415.14	WDR72	0	1
15	+	ENSG00000166426.7	CRABP1	0	1
14	+	ENSG00000166428.12	PLD4	0.22628182	0.70164024
X	-	ENSG00000166432.14	ZMAT1	0.46872986	0.84480892
11	-	ENSG00000166435.15	XRRA1	2.0404496	0.52734736
11	-	ENSG00000166436.15	TRIM66	3.4467494	0.069339688
